time_from_start_to_housing,total,population,start_date,end_date,question,household_type,count
8 to 14 days,2,all_persons,2021-03-01,2021-03-31,Q22c,without_children,2
8 to 14 days,2,all_persons,2021-03-01,2021-03-31,Q22c,with_children_and_adults,0
8 to 14 days,2,all_persons,2021-03-01,2021-03-31,Q22c,with_only_children,0
8 to 14 days,2,all_persons,2021-03-01,2021-03-31,Q22c,unknown_household_type,0
15 to 21 days,0,all_persons,2021-03-01,2021-03-31,Q22c,without_children,0
15 to 21 days,0,all_persons,2021-03-01,2021-03-31,Q22c,with_children_and_adults,0
15 to 21 days,0,all_persons,2021-03-01,2021-03-31,Q22c,with_only_children,0
15 to 21 days,0,all_persons,2021-03-01,2021-03-31,Q22c,unknown_household_type,0
22 to 30 days,1,all_persons,2021-03-01,2021-03-31,Q22c,without_children,1
22 to 30 days,1,all_persons,2021-03-01,2021-03-31,Q22c,with_children_and_adults,0
22 to 30 days,1,all_persons,2021-03-01,2021-03-31,Q22c,with_only_children,0
22 to 30 days,1,all_persons,2021-03-01,2021-03-31,Q22c,unknown_household_type,0
31 to 60 days,6,all_persons,2021-03-01,2021-03-31,Q22c,without_children,0
31 to 60 days,6,all_persons,2021-03-01,2021-03-31,Q22c,with_children_and_adults,6
31 to 60 days,6,all_persons,2021-03-01,2021-03-31,Q22c,with_only_children,0
31 to 60 days,6,all_persons,2021-03-01,2021-03-31,Q22c,unknown_household_type,0
61 to 180 days,0,all_persons,2021-03-01,2021-03-31,Q22c,without_children,0
61 to 180 days,0,all_persons,2021-03-01,2021-03-31,Q22c,with_children_and_adults,0
61 to 180 days,0,all_persons,2021-03-01,2021-03-31,Q22c,with_only_children,0
61 to 180 days,0,all_persons,2021-03-01,2021-03-31,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2021-03-01,2021-03-31,Q22c,without_children,0
181 to 365 days,0,all_persons,2021-03-01,2021-03-31,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2021-03-01,2021-03-31,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2021-03-01,2021-03-31,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-03-01,2021-03-31,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-03-01,2021-03-31,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-03-01,2021-03-31,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-03-01,2021-03-31,Q22c,unknown_household_type,0
Total (persons moved into housing),14,all_persons,2021-03-01,2021-03-31,Q22c,without_children,8
Total (persons moved into housing),14,all_persons,2021-03-01,2021-03-31,Q22c,with_children_and_adults,6
Total (persons moved into housing),14,all_persons,2021-03-01,2021-03-31,Q22c,with_only_children,0
Total (persons moved into housing),14,all_persons,2021-03-01,2021-03-31,Q22c,unknown_household_type,0
Average length of time to housing,26,all_persons,2021-03-01,2021-03-31,Q22c,without_children,6
Average length of time to housing,26,all_persons,2021-03-01,2021-03-31,Q22c,with_children_and_adults,53
Average length of time to housing,26,all_persons,2021-03-01,2021-03-31,Q22c,with_only_children,0
Average length of time to housing,26,all_persons,2021-03-01,2021-03-31,Q22c,unknown_household_type,0
Persons who were exited without move-in,4,all_persons,2021-03-01,2021-03-31,Q22c,without_children,4
Persons who were exited without move-in,4,all_persons,2021-03-01,2021-03-31,Q22c,with_children_and_adults,0
Persons who were exited without move-in,4,all_persons,2021-03-01,2021-03-31,Q22c,with_only_children,0
Persons who were exited without move-in,4,all_persons,2021-03-01,2021-03-31,Q22c,unknown_household_type,0
7 days or less,4,all_persons,2021-04-01,2021-04-30,Q22c,without_children,0
7 days or less,4,all_persons,2021-04-01,2021-04-30,Q22c,with_children_and_adults,4
7 days or less,4,all_persons,2021-04-01,2021-04-30,Q22c,with_only_children,0
7 days or less,4,all_persons,2021-04-01,2021-04-30,Q22c,unknown_household_type,0
8 to 14 days,1,all_persons,2021-04-01,2021-04-30,Q22c,without_children,1
8 to 14 days,1,all_persons,2021-04-01,2021-04-30,Q22c,with_children_and_adults,0
8 to 14 days,1,all_persons,2021-04-01,2021-04-30,Q22c,with_only_children,0
8 to 14 days,1,all_persons,2021-04-01,2021-04-30,Q22c,unknown_household_type,0
15 to 21 days,0,all_persons,2021-04-01,2021-04-30,Q22c,without_children,0
15 to 21 days,0,all_persons,2021-04-01,2021-04-30,Q22c,with_children_and_adults,0
15 to 21 days,0,all_persons,2021-04-01,2021-04-30,Q22c,with_only_children,0
15 to 21 days,0,all_persons,2021-04-01,2021-04-30,Q22c,unknown_household_type,0
22 to 30 days,0,all_persons,2021-04-01,2021-04-30,Q22c,without_children,0
22 to 30 days,0,all_persons,2021-04-01,2021-04-30,Q22c,with_children_and_adults,0
22 to 30 days,0,all_persons,2021-04-01,2021-04-30,Q22c,with_only_children,0
22 to 30 days,0,all_persons,2021-04-01,2021-04-30,Q22c,unknown_household_type,0
31 to 60 days,1,all_persons,2021-04-01,2021-04-30,Q22c,without_children,1
31 to 60 days,1,all_persons,2021-04-01,2021-04-30,Q22c,with_children_and_adults,0
31 to 60 days,1,all_persons,2021-04-01,2021-04-30,Q22c,with_only_children,0
31 to 60 days,1,all_persons,2021-04-01,2021-04-30,Q22c,unknown_household_type,0
61 to 180 days,0,all_persons,2021-04-01,2021-04-30,Q22c,without_children,0
61 to 180 days,0,all_persons,2021-04-01,2021-04-30,Q22c,with_children_and_adults,0
61 to 180 days,0,all_persons,2021-04-01,2021-04-30,Q22c,with_only_children,0
61 to 180 days,0,all_persons,2021-04-01,2021-04-30,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2021-04-01,2021-04-30,Q22c,without_children,0
181 to 365 days,0,all_persons,2021-04-01,2021-04-30,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2021-04-01,2021-04-30,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2021-04-01,2021-04-30,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-04-01,2021-04-30,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-04-01,2021-04-30,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-04-01,2021-04-30,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-04-01,2021-04-30,Q22c,unknown_household_type,0
Total (persons moved into housing),6,all_persons,2021-04-01,2021-04-30,Q22c,without_children,2
Total (persons moved into housing),6,all_persons,2021-04-01,2021-04-30,Q22c,with_children_and_adults,4
Total (persons moved into housing),6,all_persons,2021-04-01,2021-04-30,Q22c,with_only_children,0
Total (persons moved into housing),6,all_persons,2021-04-01,2021-04-30,Q22c,unknown_household_type,0
Average length of time to housing,10,all_persons,2021-04-01,2021-04-30,Q22c,without_children,21
Average length of time to housing,10,all_persons,2021-04-01,2021-04-30,Q22c,with_children_and_adults,5
Average length of time to housing,10,all_persons,2021-04-01,2021-04-30,Q22c,with_only_children,0
Average length of time to housing,10,all_persons,2021-04-01,2021-04-30,Q22c,unknown_household_type,0
Persons who were exited without move-in,5,all_persons,2021-04-01,2021-04-30,Q22c,without_children,2
Persons who were exited without move-in,5,all_persons,2021-04-01,2021-04-30,Q22c,with_children_and_adults,3
Persons who were exited without move-in,5,all_persons,2021-04-01,2021-04-30,Q22c,with_only_children,0
Persons who were exited without move-in,5,all_persons,2021-04-01,2021-04-30,Q22c,unknown_household_type,0
7 days or less,5,all_persons,2021-05-01,2021-05-31,Q22c,without_children,5
7 days or less,5,all_persons,2021-05-01,2021-05-31,Q22c,with_children_and_adults,0
7 days or less,5,all_persons,2021-05-01,2021-05-31,Q22c,with_only_children,0
7 days or less,5,all_persons,2021-05-01,2021-05-31,Q22c,unknown_household_type,0
8 to 14 days,0,all_persons,2021-05-01,2021-05-31,Q22c,without_children,0
8 to 14 days,0,all_persons,2021-05-01,2021-05-31,Q22c,with_children_and_adults,0
8 to 14 days,0,all_persons,2021-05-01,2021-05-31,Q22c,with_only_children,0
8 to 14 days,0,all_persons,2021-05-01,2021-05-31,Q22c,unknown_household_type,0
15 to 21 days,0,all_persons,2021-05-01,2021-05-31,Q22c,without_children,0
15 to 21 days,0,all_persons,2021-05-01,2021-05-31,Q22c,with_children_and_adults,0
15 to 21 days,0,all_persons,2021-05-01,2021-05-31,Q22c,with_only_children,0
15 to 21 days,0,all_persons,2021-05-01,2021-05-31,Q22c,unknown_household_type,0
22 to 30 days,0,all_persons,2021-05-01,2021-05-31,Q22c,without_children,0
22 to 30 days,0,all_persons,2021-05-01,2021-05-31,Q22c,with_children_and_adults,0
22 to 30 days,0,all_persons,2021-05-01,2021-05-31,Q22c,with_only_children,0
22 to 30 days,0,all_persons,2021-05-01,2021-05-31,Q22c,unknown_household_type,0
31 to 60 days,0,all_persons,2021-05-01,2021-05-31,Q22c,without_children,0
31 to 60 days,0,all_persons,2021-05-01,2021-05-31,Q22c,with_children_and_adults,0
31 to 60 days,0,all_persons,2021-05-01,2021-05-31,Q22c,with_only_children,0
31 to 60 days,0,all_persons,2021-05-01,2021-05-31,Q22c,unknown_household_type,0
61 to 180 days,0,all_persons,2021-05-01,2021-05-31,Q22c,without_children,0
61 to 180 days,0,all_persons,2021-05-01,2021-05-31,Q22c,with_children_and_adults,0
61 to 180 days,0,all_persons,2021-05-01,2021-05-31,Q22c,with_only_children,0
61 to 180 days,0,all_persons,2021-05-01,2021-05-31,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2021-05-01,2021-05-31,Q22c,without_children,0
181 to 365 days,0,all_persons,2021-05-01,2021-05-31,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2021-05-01,2021-05-31,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2021-05-01,2021-05-31,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-05-01,2021-05-31,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-05-01,2021-05-31,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-05-01,2021-05-31,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-05-01,2021-05-31,Q22c,unknown_household_type,0
Total (persons moved into housing),5,all_persons,2021-05-01,2021-05-31,Q22c,without_children,5
Total (persons moved into housing),5,all_persons,2021-05-01,2021-05-31,Q22c,with_children_and_adults,0
Total (persons moved into housing),5,all_persons,2021-05-01,2021-05-31,Q22c,with_only_children,0
Total (persons moved into housing),5,all_persons,2021-05-01,2021-05-31,Q22c,unknown_household_type,0
Average length of time to housing,2,all_persons,2021-05-01,2021-05-31,Q22c,without_children,2
Average length of time to housing,2,all_persons,2021-05-01,2021-05-31,Q22c,with_children_and_adults,0
Average length of time to housing,2,all_persons,2021-05-01,2021-05-31,Q22c,with_only_children,0
Average length of time to housing,2,all_persons,2021-05-01,2021-05-31,Q22c,unknown_household_type,0
Persons who were exited without move-in,2,all_persons,2021-05-01,2021-05-31,Q22c,without_children,2
Persons who were exited without move-in,2,all_persons,2021-05-01,2021-05-31,Q22c,with_children_and_adults,0
Persons who were exited without move-in,2,all_persons,2021-05-01,2021-05-31,Q22c,with_only_children,0
Persons who were exited without move-in,2,all_persons,2021-05-01,2021-05-31,Q22c,unknown_household_type,0
7 days or less,1,all_persons,2021-06-01,2021-06-30,Q22c,without_children,1
7 days or less,1,all_persons,2021-06-01,2021-06-30,Q22c,with_children_and_adults,0
7 days or less,1,all_persons,2021-06-01,2021-06-30,Q22c,with_only_children,0
7 days or less,1,all_persons,2021-06-01,2021-06-30,Q22c,unknown_household_type,0
8 to 14 days,1,all_persons,2021-06-01,2021-06-30,Q22c,without_children,1
8 to 14 days,1,all_persons,2021-06-01,2021-06-30,Q22c,with_children_and_adults,0
8 to 14 days,1,all_persons,2021-06-01,2021-06-30,Q22c,with_only_children,0
8 to 14 days,1,all_persons,2021-06-01,2021-06-30,Q22c,unknown_household_type,0
15 to 21 days,0,all_persons,2021-06-01,2021-06-30,Q22c,without_children,0
15 to 21 days,0,all_persons,2021-06-01,2021-06-30,Q22c,with_children_and_adults,0
15 to 21 days,0,all_persons,2021-06-01,2021-06-30,Q22c,with_only_children,0
15 to 21 days,0,all_persons,2021-06-01,2021-06-30,Q22c,unknown_household_type,0
22 to 30 days,1,all_persons,2021-06-01,2021-06-30,Q22c,without_children,1
22 to 30 days,1,all_persons,2021-06-01,2021-06-30,Q22c,with_children_and_adults,0
22 to 30 days,1,all_persons,2021-06-01,2021-06-30,Q22c,with_only_children,0
22 to 30 days,1,all_persons,2021-06-01,2021-06-30,Q22c,unknown_household_type,0
31 to 60 days,0,all_persons,2021-06-01,2021-06-30,Q22c,without_children,0
31 to 60 days,0,all_persons,2021-06-01,2021-06-30,Q22c,with_children_and_adults,0
31 to 60 days,0,all_persons,2021-06-01,2021-06-30,Q22c,with_only_children,0
31 to 60 days,0,all_persons,2021-06-01,2021-06-30,Q22c,unknown_household_type,0
61 to 180 days,0,all_persons,2021-06-01,2021-06-30,Q22c,without_children,0
61 to 180 days,0,all_persons,2021-06-01,2021-06-30,Q22c,with_children_and_adults,0
61 to 180 days,0,all_persons,2021-06-01,2021-06-30,Q22c,with_only_children,0
61 to 180 days,0,all_persons,2021-06-01,2021-06-30,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2021-06-01,2021-06-30,Q22c,without_children,0
181 to 365 days,0,all_persons,2021-06-01,2021-06-30,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2021-06-01,2021-06-30,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2021-06-01,2021-06-30,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-06-01,2021-06-30,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-06-01,2021-06-30,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-06-01,2021-06-30,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-06-01,2021-06-30,Q22c,unknown_household_type,0
Total (persons moved into housing),3,all_persons,2021-06-01,2021-06-30,Q22c,without_children,3
Total (persons moved into housing),3,all_persons,2021-06-01,2021-06-30,Q22c,with_children_and_adults,0
Total (persons moved into housing),3,all_persons,2021-06-01,2021-06-30,Q22c,with_only_children,0
Total (persons moved into housing),3,all_persons,2021-06-01,2021-06-30,Q22c,unknown_household_type,0
Average length of time to housing,15,all_persons,2021-06-01,2021-06-30,Q22c,without_children,15
Average length of time to housing,15,all_persons,2021-06-01,2021-06-30,Q22c,with_children_and_adults,0
Average length of time to housing,15,all_persons,2021-06-01,2021-06-30,Q22c,with_only_children,0
Average length of time to housing,15,all_persons,2021-06-01,2021-06-30,Q22c,unknown_household_type,0
Persons who were exited without move-in,11,all_persons,2021-06-01,2021-06-30,Q22c,without_children,1
Persons who were exited without move-in,11,all_persons,2021-06-01,2021-06-30,Q22c,with_children_and_adults,10
Persons who were exited without move-in,11,all_persons,2021-06-01,2021-06-30,Q22c,with_only_children,0
Persons who were exited without move-in,11,all_persons,2021-06-01,2021-06-30,Q22c,unknown_household_type,0
7 days or less,6,all_persons,2021-07-01,2021-07-31,Q22c,without_children,1
7 days or less,6,all_persons,2021-07-01,2021-07-31,Q22c,with_children_and_adults,5
7 days or less,6,all_persons,2021-07-01,2021-07-31,Q22c,with_only_children,0
7 days or less,6,all_persons,2021-07-01,2021-07-31,Q22c,unknown_household_type,0
8 to 14 days,4,all_persons,2021-07-01,2021-07-31,Q22c,without_children,0
8 to 14 days,4,all_persons,2021-07-01,2021-07-31,Q22c,with_children_and_adults,4
8 to 14 days,4,all_persons,2021-07-01,2021-07-31,Q22c,with_only_children,0
8 to 14 days,4,all_persons,2021-07-01,2021-07-31,Q22c,unknown_household_type,0
15 to 21 days,0,all_persons,2021-07-01,2021-07-31,Q22c,without_children,0
15 to 21 days,0,all_persons,2021-07-01,2021-07-31,Q22c,with_children_and_adults,0
15 to 21 days,0,all_persons,2021-07-01,2021-07-31,Q22c,with_only_children,0
15 to 21 days,0,all_persons,2021-07-01,2021-07-31,Q22c,unknown_household_type,0
22 to 30 days,0,all_persons,2021-07-01,2021-07-31,Q22c,without_children,0
22 to 30 days,0,all_persons,2021-07-01,2021-07-31,Q22c,with_children_and_adults,0
22 to 30 days,0,all_persons,2021-07-01,2021-07-31,Q22c,with_only_children,0
22 to 30 days,0,all_persons,2021-07-01,2021-07-31,Q22c,unknown_household_type,0
31 to 60 days,0,all_persons,2021-07-01,2021-07-31,Q22c,without_children,0
31 to 60 days,0,all_persons,2021-07-01,2021-07-31,Q22c,with_children_and_adults,0
31 to 60 days,0,all_persons,2021-07-01,2021-07-31,Q22c,with_only_children,0
31 to 60 days,0,all_persons,2021-07-01,2021-07-31,Q22c,unknown_household_type,0
61 to 180 days,0,all_persons,2021-07-01,2021-07-31,Q22c,without_children,0
61 to 180 days,0,all_persons,2021-07-01,2021-07-31,Q22c,with_children_and_adults,0
61 to 180 days,0,all_persons,2021-07-01,2021-07-31,Q22c,with_only_children,0
61 to 180 days,0,all_persons,2021-07-01,2021-07-31,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2021-07-01,2021-07-31,Q22c,without_children,0
181 to 365 days,0,all_persons,2021-07-01,2021-07-31,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2021-07-01,2021-07-31,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2021-07-01,2021-07-31,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-07-01,2021-07-31,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-07-01,2021-07-31,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-07-01,2021-07-31,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-07-01,2021-07-31,Q22c,unknown_household_type,0
Total (persons moved into housing),10,all_persons,2021-07-01,2021-07-31,Q22c,without_children,1
Total (persons moved into housing),10,all_persons,2021-07-01,2021-07-31,Q22c,with_children_and_adults,9
Total (persons moved into housing),10,all_persons,2021-07-01,2021-07-31,Q22c,with_only_children,0
Total (persons moved into housing),10,all_persons,2021-07-01,2021-07-31,Q22c,unknown_household_type,0
Average length of time to housing,6,all_persons,2021-07-01,2021-07-31,Q22c,without_children,3
Average length of time to housing,6,all_persons,2021-07-01,2021-07-31,Q22c,with_children_and_adults,6
Average length of time to housing,6,all_persons,2021-07-01,2021-07-31,Q22c,with_only_children,0
