time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
22 to 30 days,5,all_persons,2021-04-01,2021-04-30,Q22e,with_only_children,0
22 to 30 days,5,all_persons,2021-04-01,2021-04-30,Q22e,unknown_household_type,0
31 to 60 days,27,all_persons,2021-04-01,2021-04-30,Q22e,without_children,19
31 to 60 days,27,all_persons,2021-04-01,2021-04-30,Q22e,with_children_and_adults,8
31 to 60 days,27,all_persons,2021-04-01,2021-04-30,Q22e,with_only_children,0
31 to 60 days,27,all_persons,2021-04-01,2021-04-30,Q22e,unknown_household_type,0
61 to 180 days,58,all_persons,2021-04-01,2021-04-30,Q22e,without_children,32
61 to 180 days,58,all_persons,2021-04-01,2021-04-30,Q22e,with_children_and_adults,26
61 to 180 days,58,all_persons,2021-04-01,2021-04-30,Q22e,with_only_children,0
61 to 180 days,58,all_persons,2021-04-01,2021-04-30,Q22e,unknown_household_type,0
181 to 365 days,36,all_persons,2021-04-01,2021-04-30,Q22e,without_children,21
181 to 365 days,36,all_persons,2021-04-01,2021-04-30,Q22e,with_children_and_adults,15
181 to 365 days,36,all_persons,2021-04-01,2021-04-30,Q22e,with_only_children,0
181 to 365 days,36,all_persons,2021-04-01,2021-04-30,Q22e,unknown_household_type,0
366-730 days (1-2 years),36,all_persons,2021-04-01,2021-04-30,Q22e,without_children,35
366-730 days (1-2 years),36,all_persons,2021-04-01,2021-04-30,Q22e,with_children_and_adults,1
366-730 days (1-2 years),36,all_persons,2021-04-01,2021-04-30,Q22e,with_only_children,0
366-730 days (1-2 years),36,all_persons,2021-04-01,2021-04-30,Q22e,unknown_household_type,0
731 days or more,56,all_persons,2021-04-01,2021-04-30,Q22e,without_children,45
731 days or more,56,all_persons,2021-04-01,2021-04-30,Q22e,with_children_and_adults,11
731 days or more,56,all_persons,2021-04-01,2021-04-30,Q22e,with_only_children,0
731 days or more,56,all_persons,2021-04-01,2021-04-30,Q22e,unknown_household_type,0
Total (persons moved into housing),332,all_persons,2021-04-01,2021-04-30,Q22e,without_children,240
Total (persons moved into housing),332,all_persons,2021-04-01,2021-04-30,Q22e,with_children_and_adults,92
Total (persons moved into housing),332,all_persons,2021-04-01,2021-04-30,Q22e,with_only_children,0
Total (persons moved into housing),332,all_persons,2021-04-01,2021-04-30,Q22e,unknown_household_type,0
Not yet moved into housing,28,all_persons,2021-04-01,2021-04-30,Q22e,without_children,16
Not yet moved into housing,28,all_persons,2021-04-01,2021-04-30,Q22e,with_children_and_adults,12
Not yet moved into housing,28,all_persons,2021-04-01,2021-04-30,Q22e,with_only_children,0
Not yet moved into housing,28,all_persons,2021-04-01,2021-04-30,Q22e,unknown_household_type,0
Data not collected,18,all_persons,2021-04-01,2021-04-30,Q22e,without_children,13
Data not collected,18,all_persons,2021-04-01,2021-04-30,Q22e,with_children_and_adults,5
Data not collected,18,all_persons,2021-04-01,2021-04-30,Q22e,with_only_children,0
Data not collected,18,all_persons,2021-04-01,2021-04-30,Q22e,unknown_household_type,0
Total persons,378,all_persons,2021-04-01,2021-04-30,Q22e,without_children,269
Total persons,378,all_persons,2021-04-01,2021-04-30,Q22e,with_children_and_adults,109
Total persons,378,all_persons,2021-04-01,2021-04-30,Q22e,with_only_children,0
Total persons,378,all_persons,2021-04-01,2021-04-30,Q22e,unknown_household_type,0
7 days or less,90,all_persons,2021-05-01,2021-05-31,Q22e,without_children,58
7 days or less,90,all_persons,2021-05-01,2021-05-31,Q22e,with_children_and_adults,31
7 days or less,90,all_persons,2021-05-01,2021-05-31,Q22e,with_only_children,1
7 days or less,90,all_persons,2021-05-01,2021-05-31,Q22e,unknown_household_type,0
8 to 14 days,12,all_persons,2021-05-01,2021-05-31,Q22e,without_children,12
8 to 14 days,12,all_persons,2021-05-01,2021-05-31,Q22e,with_children_and_adults,0
8 to 14 days,12,all_persons,2021-05-01,2021-05-31,Q22e,with_only_children,0
8 to 14 days,12,all_persons,2021-05-01,2021-05-31,Q22e,unknown_household_type,0
15 to 21 days,8,all_persons,2021-05-01,2021-05-31,Q22e,without_children,8
15 to 21 days,8,all_persons,2021-05-01,2021-05-31,Q22e,with_children_and_adults,0
15 to 21 days,8,all_persons,2021-05-01,2021-05-31,Q22e,with_only_children,0
15 to 21 days,8,all_persons,2021-05-01,2021-05-31,Q22e,unknown_household_type,0
22 to 30 days,6,all_persons,2021-05-01,2021-05-31,Q22e,without_children,4
22 to 30 days,6,all_persons,2021-05-01,2021-05-31,Q22e,with_children_and_adults,2
22 to 30 days,6,all_persons,2021-05-01,2021-05-31,Q22e,with_only_children,0
22 to 30 days,6,all_persons,2021-05-01,2021-05-31,Q22e,unknown_household_type,0
31 to 60 days,26,all_persons,2021-05-01,2021-05-31,Q22e,without_children,18
31 to 60 days,26,all_persons,2021-05-01,2021-05-31,Q22e,with_children_and_adults,8
31 to 60 days,26,all_persons,2021-05-01,2021-05-31,Q22e,with_only_children,0
31 to 60 days,26,all_persons,2021-05-01,2021-05-31,Q22e,unknown_household_type,0
61 to 180 days,59,all_persons,2021-05-01,2021-05-31,Q22e,without_children,28
61 to 180 days,59,all_persons,2021-05-01,2021-05-31,Q22e,with_children_and_adults,31
61 to 180 days,59,all_persons,2021-05-01,2021-05-31,Q22e,with_only_children,0
61 to 180 days,59,all_persons,2021-05-01,2021-05-31,Q22e,unknown_household_type,0
181 to 365 days,32,all_persons,2021-05-01,2021-05-31,Q22e,without_children,17
181 to 365 days,32,all_persons,2021-05-01,2021-05-31,Q22e,with_children_and_adults,15
181 to 365 days,32,all_persons,2021-05-01,2021-05-31,Q22e,with_only_children,0
181 to 365 days,32,all_persons,2021-05-01,2021-05-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),28,all_persons,2021-05-01,2021-05-31,Q22e,without_children,27
366-730 days (1-2 years),28,all_persons,2021-05-01,2021-05-31,Q22e,with_children_and_adults,1
366-730 days (1-2 years),28,all_persons,2021-05-01,2021-05-31,Q22e,with_only_children,0
366-730 days (1-2 years),28,all_persons,2021-05-01,2021-05-31,Q22e,unknown_household_type,0
731 days or more,60,all_persons,2021-05-01,2021-05-31,Q22e,without_children,45
731 days or more,60,all_persons,2021-05-01,2021-05-31,Q22e,with_children_and_adults,15
731 days or more,60,all_persons,2021-05-01,2021-05-31,Q22e,with_only_children,0
731 days or more,60,all_persons,2021-05-01,2021-05-31,Q22e,unknown_household_type,0
Total (persons moved into housing),321,all_persons,2021-05-01,2021-05-31,Q22e,without_children,217
Total (persons moved into housing),321,all_persons,2021-05-01,2021-05-31,Q22e,with_children_and_adults,103
Total (persons moved into housing),321,all_persons,2021-05-01,2021-05-31,Q22e,with_only_children,1
Total (persons moved into housing),321,all_persons,2021-05-01,2021-05-31,Q22e,unknown_household_type,0
Not yet moved into housing,23,all_persons,2021-05-01,2021-05-31,Q22e,without_children,18
Not yet moved into housing,23,all_persons,2021-05-01,2021-05-31,Q22e,with_children_and_adults,5
Not yet moved into housing,23,all_persons,2021-05-01,2021-05-31,Q22e,with_only_children,0
Not yet moved into housing,23,all_persons,2021-05-01,2021-05-31,Q22e,unknown_household_type,0
Data not collected,20,all_persons,2021-05-01,2021-05-31,Q22e,without_children,15
Data not collected,20,all_persons,2021-05-01,2021-05-31,Q22e,with_children_and_adults,5
Data not collected,20,all_persons,2021-05-01,2021-05-31,Q22e,with_only_children,0
Data not collected,20,all_persons,2021-05-01,2021-05-31,Q22e,unknown_household_type,0
Total persons,364,all_persons,2021-05-01,2021-05-31,Q22e,without_children,250
Total persons,364,all_persons,2021-05-01,2021-05-31,Q22e,with_children_and_adults,113
Total persons,364,all_persons,2021-05-01,2021-05-31,Q22e,with_only_children,1
Total persons,364,all_persons,2021-05-01,2021-05-31,Q22e,unknown_household_type,0
7 days or less,93,all_persons,2021-06-01,2021-06-30,Q22e,without_children,60
7 days or less,93,all_persons,2021-06-01,2021-06-30,Q22e,with_children_and_adults,33
7 days or less,93,all_persons,2021-06-01,2021-06-30,Q22e,with_only_children,0
7 days or less,93,all_persons,2021-06-01,2021-06-30,Q22e,unknown_household_type,0
8 to 14 days,17,all_persons,2021-06-01,2021-06-30,Q22e,without_children,9
8 to 14 days,17,all_persons,2021-06-01,2021-06-30,Q22e,with_children_and_adults,8
8 to 14 days,17,all_persons,2021-06-01,2021-06-30,Q22e,with_only_children,0
8 to 14 days,17,all_persons,2021-06-01,2021-06-30,Q22e,unknown_household_type,0
15 to 21 days,11,all_persons,2021-06-01,2021-06-30,Q22e,without_children,11
15 to 21 days,11,all_persons,2021-06-01,2021-06-30,Q22e,with_children_and_adults,0
15 to 21 days,11,all_persons,2021-06-01,2021-06-30,Q22e,with_only_children,0
15 to 21 days,11,all_persons,2021-06-01,2021-06-30,Q22e,unknown_household_type,0
22 to 30 days,6,all_persons,2021-06-01,2021-06-30,Q22e,without_children,4
22 to 30 days,6,all_persons,2021-06-01,2021-06-30,Q22e,with_children_and_adults,2
22 to 30 days,6,all_persons,2021-06-01,2021-06-30,Q22e,with_only_children,0
22 to 30 days,6,all_persons,2021-06-01,2021-06-30,Q22e,unknown_household_type,0
31 to 60 days,23,all_persons,2021-06-01,2021-06-30,Q22e,without_children,15
31 to 60 days,23,all_persons,2021-06-01,2021-06-30,Q22e,with_children_and_adults,8
31 to 60 days,23,all_persons,2021-06-01,2021-06-30,Q22e,with_only_children,0
31 to 60 days,23,all_persons,2021-06-01,2021-06-30,Q22e,unknown_household_type,0
61 to 180 days,54,all_persons,2021-06-01,2021-06-30,Q22e,without_children,36
61 to 180 days,54,all_persons,2021-06-01,2021-06-30,Q22e,with_children_and_adults,18
61 to 180 days,54,all_persons,2021-06-01,2021-06-30,Q22e,with_only_children,0
61 to 180 days,54,all_persons,2021-06-01,2021-06-30,Q22e,unknown_household_type,0
181 to 365 days,22,all_persons,2021-06-01,2021-06-30,Q22e,without_children,14
181 to 365 days,22,all_persons,2021-06-01,2021-06-30,Q22e,with_children_and_adults,8
181 to 365 days,22,all_persons,2021-06-01,2021-06-30,Q22e,with_only_children,0
181 to 365 days,22,all_persons,2021-06-01,2021-06-30,Q22e,unknown_household_type,0
366-730 days (1-2 years),27,all_persons,2021-06-01,2021-06-30,Q22e,without_children,26
366-730 days (1-2 years),27,all_persons,2021-06-01,2021-06-30,Q22e,with_children_and_adults,1
366-730 days (1-2 years),27,all_persons,2021-06-01,2021-06-30,Q22e,with_only_children,0
366-730 days (1-2 years),27,all_persons,2021-06-01,2021-06-30,Q22e,unknown_household_type,0
731 days or more,58,all_persons,2021-06-01,2021-06-30,Q22e,without_children,43
731 days or more,58,all_persons,2021-06-01,2021-06-30,Q22e,with_children_and_adults,15
731 days or more,58,all_persons,2021-06-01,2021-06-30,Q22e,with_only_children,0
731 days or more,58,all_persons,2021-06-01,2021-06-30,Q22e,unknown_household_type,0
Total (persons moved into housing),311,all_persons,2021-06-01,2021-06-30,Q22e,without_children,218
Total (persons moved into housing),311,all_persons,2021-06-01,2021-06-30,Q22e,with_children_and_adults,93
Total (persons moved into housing),311,all_persons,2021-06-01,2021-06-30,Q22e,with_only_children,0
Total (persons moved into housing),311,all_persons,2021-06-01,2021-06-30,Q22e,unknown_household_type,0
Not yet moved into housing,35,all_persons,2021-06-01,2021-06-30,Q22e,without_children,21
Not yet moved into housing,35,all_persons,2021-06-01,2021-06-30,Q22e,with_children_and_adults,14
Not yet moved into housing,35,all_persons,2021-06-01,2021-06-30,Q22e,with_only_children,0
Not yet moved into housing,35,all_persons,2021-06-01,2021-06-30,Q22e,unknown_household_type,0
Data not collected,20,all_persons,2021-06-01,2021-06-30,Q22e,without_children,13
Data not collected,20,all_persons,2021-06-01,2021-06-30,Q22e,with_children_and_adults,7
Data not collected,20,all_persons,2021-06-01,2021-06-30,Q22e,with_only_children,0
Data not collected,20,all_persons,2021-06-01,2021-06-30,Q22e,unknown_household_type,0
Total persons,366,all_persons,2021-06-01,2021-06-30,Q22e,without_children,252
Total persons,366,all_persons,2021-06-01,2021-06-30,Q22e,with_children_and_adults,114
Total persons,366,all_persons,2021-06-01,2021-06-30,Q22e,with_only_children,0
Total persons,366,all_persons,2021-06-01,2021-06-30,Q22e,unknown_household_type,0
7 days or less,85,all_persons,2021-07-01,2021-07-31,Q22e,without_children,59
7 days or less,85,all_persons,2021-07-01,2021-07-31,Q22e,with_children_and_adults,26
7 days or less,85,all_persons,2021-07-01,2021-07-31,Q22e,with_only_children,0
7 days or less,85,all_persons,2021-07-01,2021-07-31,Q22e,unknown_household_type,0
8 to 14 days,15,all_persons,2021-07-01,2021-07-31,Q22e,without_children,13
8 to 14 days,15,all_persons,2021-07-01,2021-07-31,Q22e,with_children_and_adults,2
8 to 14 days,15,all_persons,2021-07-01,2021-07-31,Q22e,with_only_children,0
8 to 14 days,15,all_persons,2021-07-01,2021-07-31,Q22e,unknown_household_type,0
15 to 21 days,12,all_persons,2021-07-01,2021-07-31,Q22e,without_children,12
15 to 21 days,12,all_persons,2021-07-01,2021-07-31,Q22e,with_children_and_adults,0
15 to 21 days,12,all_persons,2021-07-01,2021-07-31,Q22e,with_only_children,0
15 to 21 days,12,all_persons,2021-07-01,2021-07-31,Q22e,unknown_household_type,0
22 to 30 days,8,all_persons,2021-07-01,2021-07-31,Q22e,without_children,6
22 to 30 days,8,all_persons,2021-07-01,2021-07-31,Q22e,with_children_and_adults,2
22 to 30 days,8,all_persons,2021-07-01,2021-07-31,Q22e,with_only_children,0
22 to 30 days,8,all_persons,2021-07-01,2021-07-31,Q22e,unknown_household_type,0
31 to 60 days,19,all_persons,2021-07-01,2021-07-31,Q22e,without_children,14
31 to 60 days,19,all_persons,2021-07-01,2021-07-31,Q22e,with_children_and_adults,5
31 to 60 days,19,all_persons,2021-07-01,2021-07-31,Q22e,with_only_children,0
31 to 60 days,19,all_persons,2021-07-01,2021-07-31,Q22e,unknown_household_type,0
61 to 180 days,61,all_persons,2021-07-01,2021-07-31,Q22e,without_children,45
61 to 180 days,61,all_persons,2021-07-01,2021-07-31,Q22e,with_children_and_adults,16
61 to 180 days,61,all_persons,2021-07-01,2021-07-31,Q22e,with_only_children,0
61 to 180 days,61,all_persons,2021-07-01,2021-07-31,Q22e,unknown_household_type,0
181 to 365 days,33,all_persons,2021-07-01,2021-07-31,Q22e,without_children,25
181 to 365 days,33,all_persons,2021-07-01,2021-07-31,Q22e,with_children_and_adults,8
181 to 365 days,33,all_persons,2021-07-01,2021-07-31,Q22e,with_only_children,0
181 to 365 days,33,all_persons,2021-07-01,2021-07-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),33,all_persons,2021-07-01,2021-07-31,Q22e,without_children,33
366-730 days (1-2 years),33,all_persons,2021-07-01,2021-07-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),33,all_persons,2021-07-01,2021-07-31,Q22e,with_only_children,0
366-730 days (1-2 years),33,all_persons,2021-07-01,2021-07-31,Q22e,unknown_household_type,0
731 days or more,66,all_persons,2021-07-01,2021-07-31,Q22e,without_children,51
731 days or more,66,all_persons,2021-07-01,2021-07-31,Q22e,with_children_and_adults,15
731 days or more,66,all_persons,2021-07-01,2021-07-31,Q22e,with_only_children,0
731 days or more,66,all_persons,2021-07-01,2021-07-31,Q22e,unknown_household_type,0
Total (persons moved into housing),332,all_persons,2021-07-01,2021-07-31,Q22e,without_children,258
Total (persons moved into housing),332,all_persons,2021-07-01,2021-07-31,Q22e,with_children_and_adults,74
Total (persons moved into housing),332,all_persons,2021-07-01,2021-07-31,Q22e,with_only_children,0
Total (persons moved into housing),332,all_persons,2021-07-01,2021-07-31,Q22e,unknown_household_type,0
Not yet moved into housing,28,all_persons,2021-07-01,2021-07-31,Q22e,without_children,21
Not yet moved into housing,28,all_persons,2021-07-01,2021-07-31,Q22e,with_children_and_adults,7
Not yet moved into housing,28,all_persons,2021-07-01,2021-07-31,Q22e,with_only_children,0
Not yet moved into housing,28,all_persons,2021-07-01,2021-07-31,Q22e,unknown_household_type,0
Data not collected,18,all_persons,2021-07-01,2021-07-31,Q22e,without_children,16
Data not collected,18,all_persons,2021-07-01,2021-07-31,Q22e,with_children_and_adults,2
Data not collected,18,all_persons,2021-07-01,2021-07-31,Q22e,with_only_children,0
Data not collected,18,all_persons,2021-07-01,2021-07-31,Q22e,unknown_household_type,0
Total persons,378,all_persons,2021-07-01,2021-07-31,Q22e,without_children,295
Total persons,378,all_persons,2021-07-01,2021-07-31,Q22e,with_children_and_adults,83
Total persons,378,all_persons,2021-07-01,2021-07-31,Q22e,with_only_children,0
Total persons,378,all_persons,2021-07-01,2021-07-31,Q22e,unknown_household_type,0
7 days or less,104,all_persons,2021-08-01,2021-08-31,Q22e,without_children,60
7 days or less,104,all_persons,2021-08-01,2021-08-31,Q22e,with_children_and_adults,44
7 days or less,104,all_persons,2021-08-01,2021-08-31,Q22e,with_only_children,0
7 days or less,104,all_persons,2021-08-01,2021-08-31,Q22e,unknown_household_type,0
8 to 14 days,14,all_persons,2021-08-01,2021-08-31,Q22e,without_children,7
8 to 14 days,14,all_persons,2021-08-01,2021-08-31,Q22e,with_children_and_adults,7
8 to 14 days,14,all_persons,2021-08-01,2021-08-31,Q22e,with_only_children,0
8 to 14 days,14,all_persons,2021-08-01,2021-08-31,Q22e,unknown_household_type,0
15 to 21 days,11,all_persons,2021-08-01,2021-08-31,Q22e,without_children,11
15 to 21 days,11,all_persons,2021-08-01,2021-08-31,Q22e,with_children_and_adults,0
15 to 21 days,11,all_persons,2021-08-01,2021-08-31,Q22e,with_only_children,0
15 to 21 days,11,all_persons,2021-08-01,2021-08-31,Q22e,unknown_household_type,0
22 to 30 days,8,all_persons,2021-08-01,2021-08-31,Q22e,without_children,4
22 to 30 days,8,all_persons,2021-08-01,2021-08-31,Q22e,with_children_and_adults,4
22 to 30 days,8,all_persons,2021-08-01,2021-08-31,Q22e,with_only_children,0
22 to 30 days,8,all_persons,2021-08-01,2021-08-31,Q22e,unknown_household_type,0
31 to 60 days,24,all_persons,2021-08-01,2021-08-31,Q22e,without_children,19
31 to 60 days,24,all_persons,2021-08-01,2021-08-31,Q22e,with_children_and_adults,5
