non_cash_benefits,population,start_date,end_date,question,status,count
TANF Child Care Services,all_persons,2021-12-01,2021-12-31,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2021-12-01,2021-12-31,Q20a,benefit_at_start,1
TANF Transportation Services,all_persons,2021-12-01,2021-12-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2021-12-01,2021-12-31,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2021-12-01,2021-12-31,Q20a,benefit_at_start,6
Other TANF-Funded Services,all_persons,2021-12-01,2021-12-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2021-12-01,2021-12-31,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2021-12-01,2021-12-31,Q20a,benefit_at_start,10
Other Source,all_persons,2021-12-01,2021-12-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,8
Other Source,all_persons,2021-12-01,2021-12-31,Q20a,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-01-01,2022-01-31,Q20a,benefit_at_start,418
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-01-01,2022-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,32
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-01-01,2022-01-31,Q20a,benefit_at_exit_for_leavers,61
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-01-01,2022-01-31,Q20a,benefit_at_start,20
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-01-01,2022-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,2
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-01-01,2022-01-31,Q20a,benefit_at_exit_for_leavers,3
TANF Child Care Services,all_persons,2022-01-01,2022-01-31,Q20a,benefit_at_start,4
TANF Child Care Services,all_persons,2022-01-01,2022-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2022-01-01,2022-01-31,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2022-01-01,2022-01-31,Q20a,benefit_at_start,1
TANF Transportation Services,all_persons,2022-01-01,2022-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2022-01-01,2022-01-31,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2022-01-01,2022-01-31,Q20a,benefit_at_start,7
Other TANF-Funded Services,all_persons,2022-01-01,2022-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2022-01-01,2022-01-31,Q20a,benefit_at_exit_for_leavers,1
Other Source,all_persons,2022-01-01,2022-01-31,Q20a,benefit_at_start,11
Other Source,all_persons,2022-01-01,2022-01-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,7
Other Source,all_persons,2022-01-01,2022-01-31,Q20a,benefit_at_exit_for_leavers,1
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-02-01,2022-02-28,Q20a,benefit_at_start,417
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-02-01,2022-02-28,Q20a,benefit_at_latest_annual_assessment_for_stayers,30
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-02-01,2022-02-28,Q20a,benefit_at_exit_for_leavers,45
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-02-01,2022-02-28,Q20a,benefit_at_start,19
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-02-01,2022-02-28,Q20a,benefit_at_latest_annual_assessment_for_stayers,2
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-02-01,2022-02-28,Q20a,benefit_at_exit_for_leavers,3
TANF Child Care Services,all_persons,2022-02-01,2022-02-28,Q20a,benefit_at_start,6
TANF Child Care Services,all_persons,2022-02-01,2022-02-28,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2022-02-01,2022-02-28,Q20a,benefit_at_exit_for_leavers,2
TANF Transportation Services,all_persons,2022-02-01,2022-02-28,Q20a,benefit_at_start,2
TANF Transportation Services,all_persons,2022-02-01,2022-02-28,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2022-02-01,2022-02-28,Q20a,benefit_at_exit_for_leavers,1
Other TANF-Funded Services,all_persons,2022-02-01,2022-02-28,Q20a,benefit_at_start,6
Other TANF-Funded Services,all_persons,2022-02-01,2022-02-28,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2022-02-01,2022-02-28,Q20a,benefit_at_exit_for_leavers,1
Other Source,all_persons,2022-02-01,2022-02-28,Q20a,benefit_at_start,11
Other Source,all_persons,2022-02-01,2022-02-28,Q20a,benefit_at_latest_annual_assessment_for_stayers,7
Other Source,all_persons,2022-02-01,2022-02-28,Q20a,benefit_at_exit_for_leavers,1
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-03-01,2022-03-31,Q20a,benefit_at_start,447
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-03-01,2022-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,27
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-03-01,2022-03-31,Q20a,benefit_at_exit_for_leavers,58
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-03-01,2022-03-31,Q20a,benefit_at_start,24
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-03-01,2022-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,2
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-03-01,2022-03-31,Q20a,benefit_at_exit_for_leavers,5
TANF Child Care Services,all_persons,2022-03-01,2022-03-31,Q20a,benefit_at_start,8
TANF Child Care Services,all_persons,2022-03-01,2022-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2022-03-01,2022-03-31,Q20a,benefit_at_exit_for_leavers,2
TANF Transportation Services,all_persons,2022-03-01,2022-03-31,Q20a,benefit_at_start,3
TANF Transportation Services,all_persons,2022-03-01,2022-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2022-03-01,2022-03-31,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2022-03-01,2022-03-31,Q20a,benefit_at_start,9
Other TANF-Funded Services,all_persons,2022-03-01,2022-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2022-03-01,2022-03-31,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2022-03-01,2022-03-31,Q20a,benefit_at_start,12
Other Source,all_persons,2022-03-01,2022-03-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,7
Other Source,all_persons,2022-03-01,2022-03-31,Q20a,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-04-01,2022-04-30,Q20a,benefit_at_start,444
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-04-01,2022-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,26
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-04-01,2022-04-30,Q20a,benefit_at_exit_for_leavers,75
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-04-01,2022-04-30,Q20a,benefit_at_start,22
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-04-01,2022-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-04-01,2022-04-30,Q20a,benefit_at_exit_for_leavers,4
TANF Child Care Services,all_persons,2022-04-01,2022-04-30,Q20a,benefit_at_start,7
TANF Child Care Services,all_persons,2022-04-01,2022-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2022-04-01,2022-04-30,Q20a,benefit_at_exit_for_leavers,1
TANF Transportation Services,all_persons,2022-04-01,2022-04-30,Q20a,benefit_at_start,3
TANF Transportation Services,all_persons,2022-04-01,2022-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2022-04-01,2022-04-30,Q20a,benefit_at_exit_for_leavers,1
Other TANF-Funded Services,all_persons,2022-04-01,2022-04-30,Q20a,benefit_at_start,10
Other TANF-Funded Services,all_persons,2022-04-01,2022-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2022-04-01,2022-04-30,Q20a,benefit_at_exit_for_leavers,2
Other Source,all_persons,2022-04-01,2022-04-30,Q20a,benefit_at_start,12
Other Source,all_persons,2022-04-01,2022-04-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,7
Other Source,all_persons,2022-04-01,2022-04-30,Q20a,benefit_at_exit_for_leavers,2
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-05-01,2022-05-31,Q20a,benefit_at_start,440
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-05-01,2022-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,26
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-05-01,2022-05-31,Q20a,benefit_at_exit_for_leavers,62
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-05-01,2022-05-31,Q20a,benefit_at_start,23
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-05-01,2022-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-05-01,2022-05-31,Q20a,benefit_at_exit_for_leavers,2
TANF Child Care Services,all_persons,2022-05-01,2022-05-31,Q20a,benefit_at_start,7
TANF Child Care Services,all_persons,2022-05-01,2022-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2022-05-01,2022-05-31,Q20a,benefit_at_exit_for_leavers,1
TANF Transportation Services,all_persons,2022-05-01,2022-05-31,Q20a,benefit_at_start,3
TANF Transportation Services,all_persons,2022-05-01,2022-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2022-05-01,2022-05-31,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2022-05-01,2022-05-31,Q20a,benefit_at_start,9
Other TANF-Funded Services,all_persons,2022-05-01,2022-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2022-05-01,2022-05-31,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2022-05-01,2022-05-31,Q20a,benefit_at_start,12
Other Source,all_persons,2022-05-01,2022-05-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,7
Other Source,all_persons,2022-05-01,2022-05-31,Q20a,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-06-01,2022-06-30,Q20a,benefit_at_start,453
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-06-01,2022-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,26
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-06-01,2022-06-30,Q20a,benefit_at_exit_for_leavers,70
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-06-01,2022-06-30,Q20a,benefit_at_start,28
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-06-01,2022-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-06-01,2022-06-30,Q20a,benefit_at_exit_for_leavers,8
TANF Child Care Services,all_persons,2022-06-01,2022-06-30,Q20a,benefit_at_start,7
TANF Child Care Services,all_persons,2022-06-01,2022-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2022-06-01,2022-06-30,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2022-06-01,2022-06-30,Q20a,benefit_at_start,3
TANF Transportation Services,all_persons,2022-06-01,2022-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2022-06-01,2022-06-30,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2022-06-01,2022-06-30,Q20a,benefit_at_start,9
Other TANF-Funded Services,all_persons,2022-06-01,2022-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2022-06-01,2022-06-30,Q20a,benefit_at_exit_for_leavers,1
Other Source,all_persons,2022-06-01,2022-06-30,Q20a,benefit_at_start,12
Other Source,all_persons,2022-06-01,2022-06-30,Q20a,benefit_at_latest_annual_assessment_for_stayers,7
Other Source,all_persons,2022-06-01,2022-06-30,Q20a,benefit_at_exit_for_leavers,1
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-07-01,2022-07-31,Q20a,benefit_at_start,442
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-07-01,2022-07-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,26
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-07-01,2022-07-31,Q20a,benefit_at_exit_for_leavers,40
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-07-01,2022-07-31,Q20a,benefit_at_start,22
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-07-01,2022-07-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-07-01,2022-07-31,Q20a,benefit_at_exit_for_leavers,1
TANF Child Care Services,all_persons,2022-07-01,2022-07-31,Q20a,benefit_at_start,7
TANF Child Care Services,all_persons,2022-07-01,2022-07-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2022-07-01,2022-07-31,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2022-07-01,2022-07-31,Q20a,benefit_at_start,3
TANF Transportation Services,all_persons,2022-07-01,2022-07-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2022-07-01,2022-07-31,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2022-07-01,2022-07-31,Q20a,benefit_at_start,10
Other TANF-Funded Services,all_persons,2022-07-01,2022-07-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2022-07-01,2022-07-31,Q20a,benefit_at_exit_for_leavers,0
Other Source,all_persons,2022-07-01,2022-07-31,Q20a,benefit_at_start,12
Other Source,all_persons,2022-07-01,2022-07-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,7
Other Source,all_persons,2022-07-01,2022-07-31,Q20a,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-08-01,2022-08-31,Q20a,benefit_at_start,448
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-08-01,2022-08-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,26
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),all_persons,2022-08-01,2022-08-31,Q20a,benefit_at_exit_for_leavers,29
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-08-01,2022-08-31,Q20a,benefit_at_start,23
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-08-01,2022-08-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",all_persons,2022-08-01,2022-08-31,Q20a,benefit_at_exit_for_leavers,2
TANF Child Care Services,all_persons,2022-08-01,2022-08-31,Q20a,benefit_at_start,7
TANF Child Care Services,all_persons,2022-08-01,2022-08-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,all_persons,2022-08-01,2022-08-31,Q20a,benefit_at_exit_for_leavers,0
TANF Transportation Services,all_persons,2022-08-01,2022-08-31,Q20a,benefit_at_start,3
TANF Transportation Services,all_persons,2022-08-01,2022-08-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,all_persons,2022-08-01,2022-08-31,Q20a,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,all_persons,2022-08-01,2022-08-31,Q20a,benefit_at_start,11
Other TANF-Funded Services,all_persons,2022-08-01,2022-08-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,all_persons,2022-08-01,2022-08-31,Q20a,benefit_at_exit_for_leavers,1
Other Source,all_persons,2022-08-01,2022-08-31,Q20a,benefit_at_start,12
Other Source,all_persons,2022-08-01,2022-08-31,Q20a,benefit_at_latest_annual_assessment_for_stayers,7
